date,leading_cycle,kospi_credit,kosdaq_credit,adr_kospi,adr_kosdaq
2002-01-24,99.46,2.77,1.92,1.29,1.47
2002-01-25,99.52,2.83,1.88,1.32,1.49
2002-01-26,99.48,2.84,2.0,1.30,1.45
2002-01-27,99.48,2.77,1.92,1.31,1.50
2002-01-28,99.46,2.79,1.88,1.31,1.48
2002-01-29,99.49,2.71,1.94,1.35,1.50
2002-01-30,99.52,2.71,1.94,1.33,1.47
2002-01-31,99.48,2.86,1.95,1.35,1.50
2002-02-01,99.54,2.82,1.87,1.35,1.48
2002-02-02,99.45,2.8,1.87,1.35,1.53
2002-02-03,99.53,2.73,1.95,1.35,1.54
2002-02-04,99.55,2.74,1.88,1.35,1.56
2002-02-05,99.55,2.85,1.93,1.33,1.54
2002-02-06,99.53,2.82,1.91,1.38,1.54
2002-02-07,99.54,2.74,1.92,1.35,1.52
2002-02-08,99.54,2.81,1.84,1.33,1.56
2002-02-09,99.6,2.79,1.93,1.39,1.57
2002-02-10,99.62,2.9,1.95,1.34,1.55
2002-02-11,99.56,2.82,1.94,1.39,1.62
2002-02-12,99.6,2.83,1.96,1.41,1.59
2002-02-13,99.62,2.89,1.96,1.35,1.52
2002-02-14,99.59,2.81,1.93,1.41,1.57
2002-02-15,99.63,2.81,1.93,1.36,1.59
2002-02-16,99.61,2.81,1.95,1.36,1.61
2002-02-17,99.66,2.93,1.98,1.37,1.58
2002-02-18,99.63,2.9,1.88,1.42,1.58
2002-02-19,99.66,2.81,1.91,1.39,1.63
2002-02-20,99.71,2.82,1.95,1.39,1.65
2002-02-21,99.68,2.85,1.88,1.39,1.57
2002-02-22,99.68,2.83,1.94,1.41,1.60
2002-02-23,99.68,2.88,1.96,1.42,1.59
2002-02-24,99.64,2.87,2.01,1.39,1.56
2002-02-25,99.64,2.81,1.92,1.39,1.61
2002-02-26,99.64,2.77,1.91,1.37,1.59
2002-02-27,99.74,2.84,1.91,1.40,1.59
2002-02-28,99.71,2.89,1.97,1.39,1.60
2002-03-01,99.73,3.0,1.96,1.36,1.62
2002-03-02,99.75,2.84,1.91,1.39,1.56
2002-03-03,99.71,2.81,1.97,1.41,1.60
2002-03-04,99.75,2.84,1.94,1.40,1.61
2002-03-05,99.79,2.87,1.95,1.40,1.63
2002-03-06,99.77,2.9,1.92,1.41,1.60
2002-03-07,99.7,2.78,1.97,1.39,1.59
2002-03-08,99.76,2.87,1.89,1.38,1.60
2002-03-09,99.76,2.89,1.96,1.37,1.60
2002-03-10,99.76,2.83,2.03,1.40,1.55
2002-03-11,99.8,2.89,1.9,1.38,1.62
2002-03-12,99.79,2.88,1.91,1.43,1.60
2002-03-13,99.82,2.84,1.93,1.38,1.61
2002-03-14,99.8,2.82,1.9,1.37,1.59
2002-03-15,99.84,2.85,1.95,1.40,1.59
2002-03-16,99.84,2.92,1.99,1.41,1.65
2002-03-17,99.83,2.85,1.97,1.40,1.63
2002-03-18,99.88,2.89,1.96,1.39,1.58
2002-03-19,99.86,2.9,1.99,1.41,1.63
2002-03-20,99.86,2.94,1.98,1.40,1.58
2002-03-21,99.95,2.88,2.01,1.41,1.54
2002-03-22,99.91,2.85,1.99,1.39,1.56
2002-03-23,99.92,2.89,1.87,1.39,1.58
2002-03-24,99.93,2.86,1.96,1.37,1.56
2002-03-25,99.86,2.95,1.9,1.38,1.58
2002-03-26,99.9,2.9,1.97,1.40,1.56
2002-03-27,99.88,2.95,1.99,1.42,1.57
2002-03-28,99.93,2.91,1.86,1.40,1.60
2002-03-29,99.99,2.92,2.0,1.40,1.62
2002-03-30,99.96,2.94,2.0,1.40,1.58
2002-03-31,99.94,2.99,2.04,1.37,1.55
2002-04-01,99.97,2.93,2.01,1.40,1.54
2002-04-02,99.99,2.92,1.96,1.39,1.57
2002-04-03,99.99,2.98,1.96,1.42,1.54
2002-04-04,100.01,3.04,2.0,1.39,1.53
2002-04-05,100.0,2.97,1.96,1.36,1.57
2002-04-06,99.97,2.91,1.92,1.39,1.55
2002-04-07,100.04,2.92,1.91,1.39,1.59
2002-04-08,100.04,2.97,1.99,1.39,1.55
2002-04-09,99.99,2.89,2.05,1.38,1.56
2002-04-10,100.02,2.98,1.99,1.40,1.55
2002-04-11,100.0,2.88,2.0,1.37,1.56
2002-04-12,100.04,2.94,2.03,1.37,1.57
2002-04-13,100.01,2.95,2.03,1.37,1.56
2002-04-14,100.09,2.95,2.0,1.35,1.55
2002-04-15,100.09,2.92,1.93,1.31,1.56
2002-04-16,100.11,2.96,2.06,1.34,1.53
2002-04-17,100.07,3.01,2.02,1.37,1.54
2002-04-18,100.11,2.97,1.95,1.35,1.51
2002-04-19,100.1,2.94,1.99,1.36,1.58
2002-04-20,100.08,2.98,2.06,1.40,1.52
2002-04-21,100.1,3.0,1.91,1.35,1.53
2002-04-22,100.14,2.98,1.95,1.36,1.55
2002-04-23,100.15,2.98,2.06,1.38,1.57
2002-04-24,100.15,2.99,1.98,1.34,1.54
2002-04-25,100.12,3.11,2.0,1.34,1.56
2002-04-26,100.17,2.98,1.93,1.36,1.59
2002-04-27,100.13,2.89,2.04,1.34,1.50
2002-04-28,100.19,2.96,1.93,1.33,1.50
2002-04-29,100.16,2.97,1.94,1.32,1.52
2002-04-30,100.22,2.94,1.98,1.37,1.52
2002-05-01,100.2,2.87,2.03,1.33,1.54
2002-05-02,100.21,2.87,1.98,1.31,1.53
2002-05-03,100.2,2.93,2.01,1.31,1.54
2002-05-04,100.26,3.0,1.94,1.37,1.48
2002-05-05,100.21,2.89,2.0,1.31,1.50
2002-05-06,100.21,3.0,2.03,1.34,1.49
2002-05-07,100.27,3.0,1.99,1.31,1.50
2002-05-08,100.2,3.1,2.08,1.32,1.48
2002-05-09,100.26,3.01,1.95,1.32,1.49
2002-05-10,100.25,2.99,1.97,1.34,1.49
2002-05-11,100.33,3.01,1.97,1.31,1.46
2002-05-12,100.27,3.0,1.93,1.33,1.49
2002-05-13,100.3,2.99,2.03,1.32,1.49
2002-05-14,100.31,2.96,1.97,1.29,1.49
2002-05-15,100.34,3.02,2.02,1.34,1.46
2002-05-16,100.33,2.99,1.95,1.30,1.46
2002-05-17,100.37,2.99,2.05,1.30,1.50
2002-05-18,100.32,3.05,1.96,1.35,1.47
2002-05-19,100.29,2.98,1.98,1.30,1.48
2002-05-20,100.36,3.01,1.94,1.31,1.47
2002-05-21,100.33,2.93,1.97,1.32,1.47
2002-05-22,100.35,2.97,2.05,1.31,1.50
2002-05-23,100.37,2.96,2.05,1.25,1.47
2002-05-24,100.4,3.01,1.98,1.30,1.45
2002-05-25,100.43,3.04,1.96,1.31,1.43
2002-05-26,100.39,2.96,2.04,1.27,1.46
2002-05-27,100.36,2.97,1.98,1.30,1.50
2002-05-28,100.41,2.95,2.0,1.29,1.44
2002-05-29,100.34,3.04,1.89,1.27,1.41
2002-05-30,100.42,3.01,1.98,1.28,1.42
2002-05-31,100.45,3.06,2.04,1.29,1.40
2002-06-01,100.46,3.02,1.98,1.26,1.40
2002-06-02,100.44,3.06,2.0,1.28,1.43
2002-06-03,100.37,2.92,2.07,1.26,1.42
2002-06-04,100.42,2.97,2.04,1.26,1.42
2002-06-05,100.48,3.03,2.01,1.27,1.45
2002-06-06,100.4,3.11,1.98,1.25,1.39
2002-06-07,100.5,3.01,1.98,1.29,1.42
2002-06-08,100.47,2.99,2.07,1.28,1.39
2002-06-09,100.44,3.02,2.07,1.24,1.38
2002-06-10,100.48,3.0,1.95,1.23,1.41
2002-06-11,100.55,2.94,2.03,1.28,1.38
2002-06-12,100.45,2.96,2.01,1.21,1.37
2002-06-13,100.48,2.99,1.95,1.23,1.37
2002-06-14,100.52,2.94,1.96,1.27,1.39
2002-06-15,100.53,2.9,2.02,1.23,1.38
2002-06-16,100.51,3.08,1.98,1.27,1.40
2002-06-17,100.51,3.0,2.04,1.25,1.35
2002-06-18,100.47,2.97,2.05,1.24,1.34
2002-06-19,100.52,2.94,1.93,1.21,1.37
2002-06-20,100.55,2.93,2.02,1.21,1.40
2002-06-21,100.52,2.97,1.99,1.22,1.36
2002-06-22,100.55,2.98,1.96,1.20,1.35
2002-06-23,100.55,3.06,2.01,1.23,1.34
2002-06-24,100.6,3.05,2.01,1.20,1.31
2002-06-25,100.58,3.02,1.99,1.22,1.32
2002-06-26,100.65,3.01,2.0,1.20,1.35
2002-06-27,100.65,3.04,1.97,1.20,1.34
2002-06-28,100.63,2.93,1.98,1.19,1.35
2002-06-29,100.62,3.0,1.99,1.22,1.31
2002-06-30,100.6,3.01,2.02,1.18,1.35
2002-07-01,100.61,2.99,2.01,1.19,1.35
2002-07-02,100.65,3.01,2.01,1.18,1.32
2002-07-03,100.66,3.03,2.01,1.17,1.31
2002-07-04,100.64,3.01,1.97,1.21,1.32
2002-07-05,100.64,3.01,1.99,1.19,1.30
2002-07-06,100.64,3.02,1.96,1.18,1.30
2002-07-07,100.68,2.92,2.04,1.17,1.26
2002-07-08,100.69,3.01,1.99,1.16,1.30
2002-07-09,100.64,2.91,1.99,1.16,1.31
2002-07-10,100.68,3.01,2.03,1.16,1.30
2002-07-11,100.71,2.94,2.01,1.18,1.31
2002-07-12,100.68,3.01,2.01,1.13,1.26
2002-07-13,100.69,3.06,1.97,1.14,1.27
2002-07-14,100.72,3.05,1.99,1.17,1.29
2002-07-15,100.7,2.97,2.0,1.15,1.23
2002-07-16,100.71,2.96,2.02,1.17,1.21
2002-07-17,100.73,3.07,1.98,1.15,1.29
2002-07-18,100.71,2.97,2.02,1.11,1.24
2002-07-19,100.73,3.04,1.98,1.14,1.23
2002-07-20,100.76,2.95,1.98,1.12,1.23
2002-07-21,100.76,3.03,1.96,1.15,1.26
2002-07-22,100.72,2.93,1.95,1.14,1.20
2002-07-23,100.79,2.94,1.94,1.17,1.28
2002-07-24,100.77,2.98,1.98,1.16,1.19
2002-07-25,100.74,2.96,2.02,1.09,1.21
2002-07-26,100.8,3.0,1.95,1.10,1.21
2002-07-27,100.78,2.92,2.0,1.12,1.20
2002-07-28,100.82,2.97,1.96,1.13,1.17
2002-07-29,100.78,2.97,2.04,1.07,1.16
2002-07-30,100.79,2.99,2.01,1.09,1.15
2002-07-31,100.81,2.91,1.99,1.09,1.17
2002-08-01,100.87,2.98,1.97,1.08,1.18
2002-08-02,100.83,2.87,1.99,1.09,1.18
2002-08-03,100.82,2.93,2.02,1.09,1.19
2002-08-04,100.81,2.98,1.92,1.08,1.21
2002-08-05,100.85,2.9,1.98,1.05,1.16
2002-08-06,100.85,3.01,1.92,1.04,1.13
2002-08-07,100.84,2.93,2.0,1.09,1.17
2002-08-08,100.81,2.95,1.99,1.08,1.12
2002-08-09,100.87,2.89,2.01,1.06,1.16
2002-08-10,100.87,3.02,1.95,1.04,1.14
2002-08-11,100.88,2.98,1.95,1.06,1.14
2002-08-12,100.95,2.95,1.98,1.05,1.13
2002-08-13,100.87,2.94,1.96,1.06,1.12
2002-08-14,100.87,2.92,1.97,1.05,1.14
2002-08-15,100.88,3.07,1.96,1.04,1.15
2002-08-16,100.88,2.99,2.03,1.05,1.09
2002-08-17,100.86,3.02,1.92,1.05,1.14
2002-08-18,100.9,2.89,1.94,1.00,1.11
2002-08-19,100.88,2.93,1.95,1.05,1.11
2002-08-20,100.92,2.97,1.97,1.01,1.14
2002-08-21,100.92,3.02,1.96,1.04,1.08
2002-08-22,100.97,2.96,1.93,1.00,1.10
2002-08-23,100.9,2.82,1.94,1.01,1.10
2002-08-24,100.91,2.95,2.01,1.01,1.09
2002-08-25,100.88,2.99,1.89,0.99,1.09
2002-08-26,100.9,3.06,1.98,0.98,1.10
2002-08-27,100.87,3.02,1.94,1.00,1.03
2002-08-28,101.01,2.9,1.96,0.98,1.05
2002-08-29,100.97,2.85,1.96,1.03,1.04
2002-08-30,100.99,2.9,1.97,1.02,1.05
2002-08-31,100.99,2.95,1.99,1.03,1.05
2002-09-01,101.0,3.03,1.96,0.97,1.06
2002-09-02,101.02,2.94,1.97,1.02,1.06
2002-09-03,101.0,2.97,1.97,1.03,1.02
2002-09-04,100.98,2.93,1.87,0.99,1.03
2002-09-05,101.0,2.88,1.91,0.99,1.02
2002-09-06,100.99,2.97,1.97,0.98,1.01
2002-09-07,101.02,2.93,1.95,0.95,0.99
2002-09-08,100.98,3.02,2.01,0.97,1.09
2002-09-09,101.0,2.88,1.89,0.99,0.98
2002-09-10,100.99,2.89,1.95,0.99,1.03
2002-09-11,101.03,2.98,1.94,0.96,0.98
2002-09-12,101.03,2.92,2.0,0.96,1.01
2002-09-13,101.08,2.9,1.95,0.92,1.01
2002-09-14,101.03,2.92,1.91,0.96,1.01
2002-09-15,101.0,2.92,1.97,0.90,0.95
2002-09-16,101.08,2.98,1.94,0.92,0.98
2002-09-17,101.09,2.93,1.93,0.96,0.95
2002-09-18,101.01,2.99,1.97,0.93,0.97
2002-09-19,101.03,2.87,2.01,1.01,0.94
2002-09-20,101.06,2.87,1.92,0.93,0.94
2002-09-21,101.08,2.98,1.96,0.92,0.97
2002-09-22,101.11,2.96,1.94,0.89,1.01
2002-09-23,101.11,2.9,1.9,0.91,0.89
2002-09-24,101.03,2.96,1.9,0.93,0.93
2002-09-25,101.08,2.93,1.91,0.96,0.96
2002-09-26,101.07,2.97,1.99,0.90,0.90
2002-09-27,101.07,2.88,2.0,0.90,0.89
2002-09-28,101.09,2.89,1.91,0.93,0.92
2002-09-29,101.12,2.91,1.92,0.89,0.91
2002-09-30,101.05,2.88,1.96,0.87,0.92
2002-10-01,101.11,2.97,1.85,0.90,0.97
2002-10-02,101.08,2.93,1.94,0.87,0.94
2002-10-03,101.17,2.92,1.88,0.89,0.87
2002-10-04,101.08,2.85,1.97,0.88,0.90
2002-10-05,101.1,2.88,1.96,0.92,0.91
2002-10-06,101.15,2.89,1.89,0.89,0.86
2002-10-07,101.12,2.82,1.93,0.86,0.85
2002-10-08,101.14,2.92,1.94,0.88,0.91
2002-10-09,101.12,2.92,1.96,0.84,0.82
2002-10-10,101.13,2.99,1.94,0.88,0.87
2002-10-11,101.12,2.9,1.88,0.86,0.84
2002-10-12,101.17,3.04,1.89,0.88,0.85
2002-10-13,101.14,2.93,1.91,0.83,0.87
2002-10-14,101.13,2.93,1.84,0.85,0.86
2002-10-15,101.11,2.91,1.9,0.80,0.86
2002-10-16,101.15,2.93,1.95,0.86,0.84
2002-10-17,101.11,2.86,1.94,0.83,0.81
2002-10-18,101.15,2.91,1.95,0.87,0.85
2002-10-19,101.09,2.97,1.9,0.86,0.85
2002-10-20,101.11,2.96,1.97,0.82,0.83
2002-10-21,101.2,2.88,1.92,0.81,0.86
2002-10-22,101.17,2.82,2.0,0.82,0.79
2002-10-23,101.13,3.0,1.89,0.82,0.83
2002-10-24,101.17,2.88,1.95,0.84,0.77
2002-10-25,101.21,2.9,1.86,0.81,0.83
2002-10-26,101.14,2.92,1.8,0.84,0.78
2002-10-27,101.12,2.89,1.9,0.80,0.81
2002-10-28,101.15,2.86,1.82,0.81,0.84
2002-10-29,101.16,2.88,1.9,0.83,0.76
2002-10-30,101.19,2.79,1.95,0.80,0.81
2002-10-31,101.11,2.91,1.87,0.83,0.81
2002-11-01,101.2,2.91,1.87,0.81,0.76
2002-11-02,101.17,2.8,1.88,0.77,0.77
2002-11-03,101.16,2.83,1.84,0.84,0.79
2002-11-04,101.18,2.86,1.91,0.79,0.75
2002-11-05,101.16,2.8,1.85,0.79,0.76
2002-11-06,101.18,2.78,1.93,0.80,0.79
2002-11-07,101.18,2.87,1.88,0.74,0.73
2002-11-08,101.2,2.91,1.84,0.77,0.75
2002-11-09,101.16,2.97,1.79,0.79,0.73
2002-11-10,101.16,2.83,1.91,0.81,0.77
2002-11-11,101.2,2.89,1.84,0.77,0.74
2002-11-12,101.2,2.82,1.85,0.78,0.71
2002-11-13,101.17,2.83,1.83,0.76,0.73
2002-11-14,101.2,2.88,1.84,0.77,0.73
2002-11-15,101.18,2.89,1.87,0.78,0.68
2002-11-16,101.24,2.85,1.88,0.77,0.72
2002-11-17,101.21,2.81,1.82,0.75,0.73
2002-11-18,101.15,2.88,1.86,0.74,0.69
2002-11-19,101.2,2.87,1.87,0.79,0.68
2002-11-20,101.22,2.84,1.89,0.73,0.66
2002-11-21,101.22,2.79,1.85,0.72,0.73
2002-11-22,101.24,3.04,1.86,0.75,0.72
2002-11-23,101.2,2.78,1.86,0.74,0.67
2002-11-24,101.2,2.83,1.93,0.75,0.63
2002-11-25,101.21,2.81,1.81,0.72,0.71
2002-11-26,101.22,2.82,1.82,0.75,0.70
2002-11-27,101.15,2.85,1.88,0.71,0.69
2002-11-28,101.22,2.87,1.92,0.75,0.69
2002-11-29,101.16,2.86,1.87,0.74,0.67
2002-11-30,101.15,2.84,1.81,0.72,0.67
2002-12-01,101.21,2.81,1.88,0.70,0.68
2002-12-02,101.25,2.84,1.82,0.69,0.66
2002-12-03,101.16,2.87,1.81,0.73,0.64
2002-12-04,101.23,2.93,1.92,0.67,0.68
2002-12-05,101.25,2.85,1.87,0.68,0.68
2002-12-06,101.17,2.78,1.88,0.69,0.69
2002-12-07,101.15,2.89,1.81,0.73,0.67
2002-12-08,101.19,2.93,1.85,0.72,0.61
2002-12-09,101.21,2.83,1.88,0.70,0.67
2002-12-10,101.18,2.8,1.8,0.69,0.65
2002-12-11,101.14,2.78,1.87,0.72,0.65
2002-12-12,101.18,2.79,1.87,0.69,0.68
2002-12-13,101.18,2.86,1.8,0.69,0.62
2002-12-14,101.16,2.86,1.83,0.69,0.59
2002-12-15,101.2,2.88,1.9,0.68,0.61
2002-12-16,101.18,2.8,1.84,0.67,0.62
2002-12-17,101.23,2.89,1.83,0.68,0.61
2002-12-18,101.18,2.83,1.82,0.68,0.60
2002-12-19,101.19,2.86,1.87,0.67,0.59
2002-12-20,101.2,2.81,1.85,0.67,0.64
2002-12-21,101.17,2.87,1.82,0.65,0.64
2002-12-22,101.14,2.93,1.81,0.68,0.58
2002-12-23,101.15,2.86,1.77,0.64,0.62
2002-12-24,101.14,2.76,1.84,0.67,0.60
2002-12-25,101.16,2.8,1.77,0.68,0.61
2002-12-26,101.11,2.83,1.83,0.68,0.59
2002-12-27,101.11,2.84,1.77,0.65,0.59
2002-12-28,101.13,2.72,1.81,0.65,0.58
2002-12-29,101.12,2.79,1.77,0.68,0.60
2002-12-30,101.06,2.8,1.91,0.62,0.61
2002-12-31,101.03,2.85,1.82,0.64,0.60
2003-01-01,101.04,2.75,1.78,0.69,0.56
2003-01-02,101.07,2.86,1.88,0.66,0.58
2003-01-03,101.02,2.72,1.85,0.66,0.57
2003-01-04,101.06,2.88,1.75,0.66,0.58
2003-01-05,101.08,2.83,1.9,0.64,0.58
2003-01-06,101.02,2.89,1.8,0.63,0.64
2003-01-07,101.08,2.79,1.76,0.65,0.61
2003-01-08,101.02,2.88,1.87,0.64,0.55
2003-01-09,101.0,2.84,1.82,0.64,0.61
2003-01-10,101.03,2.87,1.8,0.63,0.53
2003-01-11,101.01,2.82,1.86,0.64,0.58
2003-01-12,100.96,2.82,1.79,0.67,0.52
2003-01-13,100.91,2.75,1.86,0.62,0.55
2003-01-14,100.97,2.78,1.83,0.62,0.59
2003-01-15,100.94,2.85,1.8,0.61,0.52
2003-01-16,100.93,2.76,1.86,0.63,0.55
2003-01-17,100.93,2.82,1.91,0.61,0.57
2003-01-18,100.94,2.88,1.83,0.67,0.54
2003-01-19,100.88,2.84,1.81,0.63,0.57
2003-01-20,100.88,2.87,1.8,0.62,0.55
2003-01-21,100.88,2.82,1.75,0.63,0.53
2003-01-22,100.88,2.85,1.81,0.63,0.53
2003-01-23,100.86,2.79,1.79,0.66,0.54
2003-01-24,100.82,2.72,1.83,0.62,0.54
2003-01-25,100.79,2.79,1.73,0.63,0.57
2003-01-26,100.8,2.84,1.81,0.61,0.52
2003-01-27,100.81,2.82,1.74,0.59,0.51
2003-01-28,100.82,2.79,1.81,0.60,0.48
2003-01-29,100.79,2.67,1.86,0.62,0.46
2003-01-30,100.76,2.83,1.79,0.62,0.53
2003-01-31,100.74,2.87,1.76,0.63,0.53
2003-02-01,100.75,2.78,1.83,0.62,0.50
2003-02-02,100.76,2.84,1.83,0.62,0.52
2003-02-03,100.7,2.79,1.82,0.59,0.56
2003-02-04,100.74,2.83,1.8,0.65,0.54
2003-02-05,100.7,2.85,1.82,0.61,0.51
2003-02-06,100.71,2.78,1.84,0.60,0.51
2003-02-07,100.65,2.81,1.83,0.64,0.53
2003-02-08,100.61,2.79,1.81,0.59,0.54
2003-02-09,100.64,2.84,1.71,0.61,0.49
2003-02-10,100.58,2.85,1.83,0.60,0.50
2003-02-11,100.67,2.8,1.85,0.60,0.49
2003-02-12,100.67,2.69,1.74,0.59,0.51
2003-02-13,100.57,2.73,1.86,0.60,0.54
2003-02-14,100.56,2.77,1.85,0.63,0.49
2003-02-15,100.58,2.77,1.83,0.60,0.51
2003-02-16,100.52,2.77,1.85,0.58,0.49
2003-02-17,100.51,2.78,1.78,0.59,0.54
2003-02-18,100.5,2.67,1.74,0.65,0.53
2003-02-19,100.51,2.87,1.83,0.60,0.52
2003-02-20,100.47,2.79,1.73,0.59,0.46
2003-02-21,100.47,2.79,1.78,0.62,0.49
2003-02-22,100.48,2.82,1.82,0.61,0.51
2003-02-23,100.51,2.83,1.72,0.61,0.52
2003-02-24,100.39,2.8,1.76,0.58,0.47
2003-02-25,100.41,2.87,1.8,0.60,0.50
2003-02-26,100.37,2.87,1.79,0.62,0.54
2003-02-27,100.39,2.81,1.82,0.60,0.55
2003-02-28,100.36,2.8,1.85,0.56,0.46
2003-03-01,100.4,2.76,1.8,0.60,0.49
2003-03-02,100.4,2.79,1.75,0.61,0.49
2003-03-03,100.32,2.83,1.8,0.59,0.48
2003-03-04,100.32,2.81,1.79,0.63,0.50
2003-03-05,100.32,2.87,1.82,0.57,0.50
2003-03-06,100.31,2.86,1.83,0.61,0.58
2003-03-07,100.31,2.7,1.8,0.59,0.54
2003-03-08,100.28,2.79,1.77,0.61,0.50
2003-03-09,100.25,2.76,1.81,0.62,0.47
2003-03-10,100.26,2.79,1.84,0.58,0.49
2003-03-11,100.21,2.77,1.8,0.64,0.49
2003-03-12,100.2,2.85,1.79,0.63,0.53
2003-03-13,100.21,2.85,1.74,0.63,0.54
2003-03-14,100.18,2.81,1.73,0.59,0.54
2003-03-15,100.17,2.79,1.74,0.59,0.50
2003-03-16,100.2,2.81,1.71,0.61,0.52
2003-03-17,100.13,2.79,1.8,0.63,0.53
2003-03-18,100.11,2.75,1.81,0.61,0.56
2003-03-19,100.09,2.86,1.82,0.62,0.51
2003-03-20,100.11,2.78,1.81,0.63,0.55
2003-03-21,100.09,2.82,1.74,0.63,0.54
2003-03-22,100.07,2.7,1.81,0.66,0.55
2003-03-23,100.14,2.76,1.77,0.62,0.54
2003-03-24,100.07,2.77,1.77,0.65,0.55
2003-03-25,100.03,2.82,1.84,0.63,0.54
2003-03-26,100.01,2.78,1.8,0.66,0.56
2003-03-27,99.99,2.83,1.86,0.63,0.60
2003-03-28,99.97,2.76,1.81,0.69,0.57
2003-03-29,99.97,2.74,1.76,0.63,0.56
2003-03-30,99.91,2.81,1.78,0.70,0.55
2003-03-31,100.01,2.84,1.77,0.69,0.60
2003-04-01,99.91,2.8,1.76,0.68,0.62
2003-04-02,99.93,2.88,1.8,0.70,0.55
2003-04-03,99.9,2.72,1.75,0.67,0.62
2003-04-04,99.91,2.82,1.82,0.73,0.62
2003-04-05,99.85,2.87,1.79,0.69,0.60
2003-04-06,99.83,2.77,1.79,0.69,0.66
2003-04-07,99.87,2.74,1.85,0.68,0.60
2003-04-08,99.86,2.87,1.87,0.69,0.64
2003-04-09,99.84,2.8,1.84,0.69,0.64
2003-04-10,99.78,2.89,1.82,0.66,0.65
2003-04-11,99.81,2.78,1.77,0.72,0.70
2003-04-12,99.81,2.86,1.82,0.74,0.64
2003-04-13,99.73,2.8,1.84,0.74,0.71
2003-04-14,99.85,2.83,1.84,0.72,0.69
2003-04-15,99.78,2.82,1.78,0.76,0.65
2003-04-16,99.74,2.78,1.84,0.76,0.71
2003-04-17,99.79,2.84,1.8,0.73,0.68
2003-04-18,99.78,2.96,1.76,0.77,0.75
2003-04-19,99.76,2.85,1.84,0.75,0.71
2003-04-20,99.75,2.93,1.82,0.78,0.67
2003-04-21,99.78,2.79,1.86,0.77,0.72
2003-04-22,99.67,2.78,1.85,0.77,0.76
2003-04-23,99.72,2.83,1.85,0.79,0.76
2003-04-24,99.67,2.91,1.77,0.78,0.76
2003-04-25,99.69,2.87,1.84,0.79,0.75
2003-04-26,99.67,2.86,1.73,0.79,0.78
2003-04-27,99.62,2.91,1.86,0.79,0.82
2003-04-28,99.7,2.87,1.91,0.83,0.78
2003-04-29,99.64,2.92,1.82,0.83,0.82
2003-04-30,99.62,2.92,1.78,0.82,0.79
2003-05-01,99.68,2.96,1.84,0.82,0.81
2003-05-02,99.66,2.85,1.83,0.79,0.81
2003-05-03,99.62,2.85,1.87,0.84,0.83
2003-05-04,99.64,2.91,1.82,0.85,0.81
2003-05-05,99.56,2.9,1.83,0.86,0.86
2003-05-06,99.55,2.82,1.84,0.87,0.82
2003-05-07,99.63,2.91,1.81,0.91,0.86
2003-05-08,99.55,2.84,1.81,0.87,0.86
2003-05-09,99.58,2.95,1.96,0.89,0.87
2003-05-10,99.62,2.87,1.89,0.90,0.91
2003-05-11,99.57,2.98,1.88,0.90,0.91
2003-05-12,99.54,2.95,1.82,0.91,0.89
2003-05-13,99.53,2.88,1.85,0.89,0.90
2003-05-14,99.48,2.95,1.97,0.96,0.93
2003-05-15,99.5,2.97,1.79,0.93,0.94
2003-05-16,99.53,2.87,1.87,0.94,0.95
2003-05-17,99.55,2.85,1.86,0.96,0.97
2003-05-18,99.55,2.87,1.91,0.94,0.98
2003-05-19,99.56,2.89,1.92,0.97,0.99
2003-05-20,99.46,2.89,1.89,0.99,1.00
2003-05-21,99.55,2.98,1.91,0.96,0.98
2003-05-22,99.52,2.96,1.87,0.98,1.01
2003-05-23,99.47,2.97,1.9,0.98,0.99
2003-05-24,99.51,2.9,1.95,0.98,1.03
2003-05-25,99.48,2.94,1.85,1.01,1.02
2003-05-26,99.5,2.99,1.89,1.01,1.07
2003-05-27,99.49,2.98,1.92,0.99,1.05
2003-05-28,99.5,2.92,1.85,1.02,1.03
2003-05-29,99.44,3.02,1.85,1.02,1.08
2003-05-30,99.47,2.9,1.84,1.03,1.07
2003-05-31,99.53,2.94,1.85,1.04,1.10
2003-06-01,99.48,2.9,1.93,1.03,1.09
2003-06-02,99.46,2.96,1.91,1.07,1.07
2003-06-03,99.51,2.97,1.88,1.08,1.19
2003-06-04,99.43,2.96,1.87,1.11,1.09
2003-06-05,99.46,3.04,1.94,1.07,1.17
2003-06-06,99.49,2.98,1.9,1.10,1.16
2003-06-07,99.44,2.95,1.93,1.08,1.13
2003-06-08,99.5,2.92,1.94,1.11,1.17
2003-06-09,99.51,2.92,1.88,1.11,1.19
2003-06-10,99.49,2.93,1.93,1.11,1.18
2003-06-11,99.49,2.99,1.98,1.10,1.20
2003-06-12,99.48,2.93,1.91,1.16,1.16
2003-06-13,99.49,2.97,1.87,1.13,1.22
2003-06-14,99.46,2.97,1.86,1.17,1.25
2003-06-15,99.47,3.14,2.01,1.13,1.21
2003-06-16,99.57,2.98,1.87,1.15,1.24
2003-06-17,99.52,2.95,1.9,1.15,1.25
2003-06-18,99.48,3.05,1.91,1.15,1.30
2003-06-19,99.51,2.98,1.91,1.22,1.31
2003-06-20,99.45,3.0,1.91,1.18,1.28
2003-06-21,99.52,2.99,1.88,1.15,1.31
2003-06-22,99.51,3.09,1.92,1.22,1.31
2003-06-23,99.56,2.89,1.89,1.18,1.31
2003-06-24,99.5,2.96,1.82,1.21,1.35
